"","ISS","Data_Wt","ESS"
"1",29,0.420071366126098,12.1820696176568
"2",32,0.420071366126098,13.4422837160351
"3",35,0.420071366126098,14.7024978144134
"4",49,0.420071366126098,20.5834969401788
"5",50,0.420071366126098,21.0035683063049
"6",65,0.420071366126098,27.3046387981964
"7",75,0.420071366126098,31.5053524594574
"8",75,0.420071366126098,31.5053524594574
"9",65,0.420071366126098,27.3046387981964
"10",70,0.420071366126098,29.4049956288269
"11",68,0.420071366126098,28.5648528965747
"12",53,0.420071366126098,22.2637824046832
"13",49,0.420071366126098,20.5834969401788
"14",53,0.420071366126098,22.2637824046832
"15",54,0.420071366126098,22.6838537708093
"16",52,0.420071366126098,21.8437110385571
