"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.118320433708008
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,0.36236139860349
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.13047289529991
"6","JPN_LLS_Age_M",NA,NA
"7","LLF_Len_F",1,0.804296729242907
"8","LLF_Len_M",1,NA
"9","TF_Len_F",1,0.240069194618411
"10","TF_Len_M",1,NA
"11","LLS_Len_F",1,0.524360281668126
"12","LLS_Len_M",1,NA
"13","JPN_LLS_Len_F",1,0.420071366126098
"14","JPN_LLS_Len_M",1,NA
