"","ISS","Data_Wt","ESS"
"1",36,0.739948591681404,26.6381493005306
"2",33,0.739948591681404,24.4183035254863
"3",44,0.739948591681404,32.5577380339818
"4",31,0.739948591681404,22.9384063421235
"5",42,0.739948591681404,31.077840850619
"6",41,0.739948591681404,30.3378922589376
"7",33,0.739948591681404,24.4183035254863
"8",31,0.739948591681404,22.9384063421235
"9",37,0.739948591681404,27.378097892212
"10",28,0.739948591681404,20.7185605670793
"11",42,0.739948591681404,31.077840850619
"12",42,0.739948591681404,31.077840850619
"13",42,0.739948591681404,31.077840850619
"14",42,0.739948591681404,31.077840850619
