"","ISS","Data_Wt","ESS"
"1",25,0.32738389408743,8.18459735218576
"2",27,0.32738389408743,8.83936514036062
"3",21,0.32738389408743,6.87506177583604
"4",24,0.32738389408743,7.85721345809833
"5",29,0.32738389408743,9.49413292853548
"6",29,0.32738389408743,9.49413292853548
"7",29,0.32738389408743,9.49413292853548
"8",28,0.32738389408743,9.16674903444805
"9",29,0.32738389408743,9.49413292853548
"10",29,0.32738389408743,9.49413292853548
"11",28,0.32738389408743,9.16674903444805
"12",29,0.32738389408743,9.49413292853548
"13",30,0.32738389408743,9.82151682262291
"14",29,0.32738389408743,9.49413292853548
"15",24,0.32738389408743,7.85721345809833
"16",20,0.32738389408743,6.54767788174861
"17",22,0.32738389408743,7.20244566992347
"18",29,0.32738389408743,9.49413292853548
"19",29,0.32738389408743,9.49413292853548
"20",22,0.32738389408743,7.20244566992347
"21",29,0.32738389408743,9.49413292853548
"22",25,0.32738389408743,8.18459735218576
"23",30,0.32738389408743,9.82151682262291
"24",27,0.32738389408743,8.83936514036062
"25",30,0.32738389408743,9.82151682262291
