"","ISS","Data_Wt","ESS"
"1",142,0.519513690654356,73.7709440729186
"2",135,0.519513690654356,70.1343482383381
"3",147,0.519513690654356,76.3685125261904
"4",135,0.519513690654356,70.1343482383381
"5",108,0.519513690654356,56.1074785906705
"6",133,0.519513690654356,69.0953208570294
