"","ISS","Data_Wt","ESS"
"1",172,0.383209021626901,65.911951719827
"2",200,0.383209021626901,76.6418043253802
"3",165,0.383209021626901,63.2294885684387
"4",144,0.383209021626901,55.1820991142738
"5",165,0.383209021626901,63.2294885684387
"6",161,0.383209021626901,61.6966524819311
"7",163,0.383209021626901,62.4630705251849
"8",158,0.383209021626901,60.5470254170504
"9",171,0.383209021626901,65.5287426982001
"10",175,0.383209021626901,67.0615787847077
"11",171,0.383209021626901,65.5287426982001
"12",164,0.383209021626901,62.8462795468118
"13",171,0.383209021626901,65.5287426982001
"14",173,0.383209021626901,66.2951607414539
"15",169,0.383209021626901,64.7623246549463
"16",172,0.383209021626901,65.911951719827
"17",171,0.383209021626901,65.5287426982001
"18",172,0.383209021626901,65.911951719827
"19",181,0.383209021626901,69.3608329144691
"20",196,0.383209021626901,75.1089682388726
"21",178,0.383209021626901,68.2112058495884
"22",175,0.383209021626901,67.0615787847077
"23",175,0.383209021626901,67.0615787847077
"24",170,0.383209021626901,65.1455336765732
"25",175,0.383209021626901,67.0615787847077
"26",173,0.383209021626901,66.2951607414539
"27",175,0.383209021626901,67.0615787847077
"28",165,0.383209021626901,63.2294885684387
