"","ISS","Data_Wt","ESS"
"1",28,0.146784607288245,4.10996900407085
"2",24,0.146784607288245,3.52283057491787
"3",22,0.146784607288245,3.22926136034138
"4",40,0.146784607288245,5.87138429152978
"5",26,0.146784607288245,3.81639978949436
"6",37,0.146784607288245,5.43103046966505
"7",38,0.146784607288245,5.57781507695329
"8",35,0.146784607288245,5.13746125508856
"9",32,0.146784607288245,4.69710743322383
"10",34,0.146784607288245,4.99067664780031
"11",40,0.146784607288245,5.87138429152978
"12",41,0.146784607288245,6.01816889881803
"13",37,0.146784607288245,5.43103046966505
"14",38,0.146784607288245,5.57781507695329
"15",32,0.146784607288245,4.69710743322383
"16",41,0.146784607288245,6.01816889881803
"17",47,0.146784607288245,6.89887654254749
"18",41,0.146784607288245,6.01816889881803
"19",100,0.146784607288245,14.6784607288245
"20",85,0.146784607288245,12.4766916195008
"21",75,0.146784607288245,11.0088455466183
"22",77,0.146784607288245,11.3024147611948
"23",74,0.146784607288245,10.8620609393301
