"","ISS","Data_Wt","ESS"
"1",29,0.344021365574647,9.97661960166476
"2",32,0.344021365574647,11.0086836983887
"3",35,0.344021365574647,12.0407477951126
"4",49,0.344021365574647,16.8570469131577
"5",50,0.344021365574647,17.2010682787323
"6",65,0.344021365574647,22.361388762352
"7",75,0.344021365574647,25.8016024180985
"8",75,0.344021365574647,25.8016024180985
"9",65,0.344021365574647,22.361388762352
"10",70,0.344021365574647,24.0814955902253
"11",68,0.344021365574647,23.393452859076
"12",53,0.344021365574647,18.2331323754563
"13",49,0.344021365574647,16.8570469131577
"14",53,0.344021365574647,18.2331323754563
"15",54,0.344021365574647,18.5771537410309
"16",52,0.344021365574647,17.8891110098816
