"","ISS","Data_Wt","ESS"
"1",145,0.0404211058957888,5.86106035488937
"2",146,0.0404211058957888,5.90148146078516
"3",129,0.0404211058957888,5.21432266055675
"4",136,0.0404211058957888,5.49727040182727
"5",150,0.0404211058957888,6.06316588436831
"6",145,0.0404211058957888,5.86106035488937
"7",142,0.0404211058957888,5.739797037202
"8",146,0.0404211058957888,5.90148146078516
"9",142,0.0404211058957888,5.739797037202
"10",148,0.0404211058957888,5.98232367257674
"11",143,0.0404211058957888,5.78021814309779
"12",147,0.0404211058957888,5.94190256668095
"13",150,0.0404211058957888,6.06316588436831
"14",148,0.0404211058957888,5.98232367257674
"15",147,0.0404211058957888,5.94190256668095
"16",143,0.0404211058957888,5.78021814309779
"17",149,0.0404211058957888,6.02274477847252
"18",148,0.0404211058957888,5.98232367257674
"19",150,0.0404211058957888,6.06316588436831
"20",149,0.0404211058957888,6.02274477847252
"21",145,0.0404211058957888,5.86106035488937
"22",150,0.0404211058957888,6.06316588436831
"23",150,0.0404211058957888,6.06316588436831
"24",149,0.0404211058957888,6.02274477847252
"25",128,0.0404211058957888,5.17390155466096
"26",149,0.0404211058957888,6.02274477847252
