"","ISS","Data_Wt","ESS"
"1",36,0.438997235247751,15.803900468919
"2",33,0.438997235247751,14.4869087631758
"3",44,0.438997235247751,19.3158783509011
"4",31,0.438997235247751,13.6089142926803
"5",42,0.438997235247751,18.4378838804056
"6",41,0.438997235247751,17.9988866451578
"7",33,0.438997235247751,14.4869087631758
"8",31,0.438997235247751,13.6089142926803
"9",37,0.438997235247751,16.2428977041668
"10",28,0.438997235247751,12.291922586937
"11",42,0.438997235247751,18.4378838804056
"12",42,0.438997235247751,18.4378838804056
"13",42,0.438997235247751,18.4378838804056
"14",42,0.438997235247751,18.4378838804056
