"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.122302151889487
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,0.274701177854074
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.175799082707654
"6","JPN_LLS_Age_M",NA,NA
"7","TF_Len_F",1,0.254092717436627
"8","TF_Len_M",1,NA
"9","JPN_LLS_Len_F",1,0.342902707914348
"10","JPN_LLS_Len_M",1,NA
