"","ISS","Data_Wt","ESS"
"1",28,0.254092717436627,7.11459608822556
"2",24,0.254092717436627,6.09822521847905
"3",22,0.254092717436627,5.5900397836058
"4",40,0.254092717436627,10.1637086974651
"5",26,0.254092717436627,6.60641065335231
"6",37,0.254092717436627,9.4014305451552
"7",38,0.254092717436627,9.65552326259183
"8",35,0.254092717436627,8.89324511028195
"9",32,0.254092717436627,8.13096695797207
"10",34,0.254092717436627,8.63915239284532
"11",40,0.254092717436627,10.1637086974651
"12",41,0.254092717436627,10.4178014149017
"13",37,0.254092717436627,9.4014305451552
"14",38,0.254092717436627,9.65552326259183
"15",32,0.254092717436627,8.13096695797207
"16",41,0.254092717436627,10.4178014149017
"17",47,0.254092717436627,11.9423577195215
"18",41,0.254092717436627,10.4178014149017
"19",100,0.254092717436627,25.4092717436627
"20",85,0.254092717436627,21.5978809821133
"21",75,0.254092717436627,19.056953807747
"22",77,0.254092717436627,19.5651392426203
"23",74,0.254092717436627,18.8028610903104
