"","ISS","Data_Wt","ESS"
"1",172,1,172
"2",200,1,200
"3",165,1,165
"4",144,1,144
"5",165,1,165
"6",161,1,161
"7",163,1,163
"8",158,1,158
"9",171,1,171
"10",175,1,175
"11",171,1,171
"12",164,1,164
"13",171,1,171
"14",173,1,173
"15",169,1,169
"16",172,1,172
"17",171,1,171
"18",172,1,172
"19",181,1,181
"20",196,1,196
"21",178,1,178
"22",175,1,175
"23",175,1,175
"24",170,1,170
"25",175,1,175
"26",173,1,173
"27",175,1,175
"28",165,1,165
