"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.116281680220337
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,0.391022426239895
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.147399986103873
"6","JPN_LLS_Age_M",NA,NA
"7","LLF_Len_F",1,0.996579014619959
"8","LLF_Len_M",1,NA
"9","TF_Len_F",1,0.171365161635678
"10","TF_Len_M",1,NA
"11","LLS_Len_F",1,0.520785515113388
"12","LLS_Len_M",1,NA
"13","JPN_LLS_Len_F",1,0.38209780407326
"14","JPN_LLS_Len_M",1,NA
