"","Comp_Type","Init_Weight","Final_Weight"
"1","GOA_LLF_Age_F",1,0.0385829566941835
"2","GOA_LLF_Age_M",1,NA
"3","BS_LLS_Age_F",1,0.510474776426392
"4","BS_LLS_Age_M",1,NA
"5","AI_LLS_Age_F",1,2.07544318115436
"6","AI_LLS_Age_M",1,NA
"7","GOA_LLS_Age_F",1,0.308260254705776
"8","GOA_LLS_Age_M",1,NA
"9","JPN_LLS_Age_F",1,0.184908396786343
"10","JPN_LLS_Age_M",1,NA
"11","TF_Len_F",1,0.14440365679076
"12","TF_Len_M",1,NA
"13","JPN_LLS_Len_F",1,0.314225698775716
"14","JPN_LLS_Len_M",1,NA
