"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",0.826107286513784,0.117430297623385
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",3.79224544725927,0.301331958965054
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1.31681114024037,0.172262391229242
"6","JPN_LLS_Age_M",NA,NA
"7","TF_Len_F",0.316485920691651,0.260814303948518
"8","TF_Len_M",0.229396580680981,NA
"9","JPN_LLS_Len_F",1.27772810174693,0.334803361481018
"10","JPN_LLS_Len_M",0.857519546948587,NA
