"","Comp_Type","Init_Weight","Final_Weight"
"1","GOA_LLF_Age_F",1,0.0974909934206988
"2","GOA_LLF_Age_M",1,NA
"3","GOA_LLS_Age_F",1,0.303279752741391
"4","GOA_LLS_Age_M",1,NA
"5","JPN_LLS_Age_F",1,0.155490218116384
"6","JPN_LLS_Age_M",1,NA
"7","TF_Len_F",1,0.225687583767598
"8","TF_Len_M",1,NA
"9","JPN_LLS_Len_F",1,0.361083310605304
"10","JPN_LLS_Len_M",1,NA
