"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.111032154398897
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,0.320662019954409
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.167200117059023
"6","JPN_LLS_Age_M",NA,NA
"7","TF_Len_F",1,0.241669365461093
"8","TF_Len_M",1,NA
"9","JPN_LLS_Len_F",1,0.352567339310034
"10","JPN_LLS_Len_M",1,NA
