"","ISS","Data_Wt","ESS"
"1",145,0.111032154398897,16.0996623878401
"2",146,0.111032154398897,16.210694542239
"3",129,0.111032154398897,14.3231479174578
"4",136,0.111032154398897,15.10037299825
"5",150,0.111032154398897,16.6548231598346
"6",145,0.111032154398897,16.0996623878401
"7",142,0.111032154398897,15.7665659246434
"8",146,0.111032154398897,16.210694542239
"9",142,0.111032154398897,15.7665659246434
"10",148,0.111032154398897,16.4327588510368
"11",143,0.111032154398897,15.8775980790423
"12",147,0.111032154398897,16.3217266966379
"13",150,0.111032154398897,16.6548231598346
"14",148,0.111032154398897,16.4327588510368
"15",147,0.111032154398897,16.3217266966379
"16",143,0.111032154398897,15.8775980790423
"17",149,0.111032154398897,16.5437910054357
"18",148,0.111032154398897,16.4327588510368
"19",150,0.111032154398897,16.6548231598346
"20",149,0.111032154398897,16.5437910054357
"21",145,0.111032154398897,16.0996623878401
"22",150,0.111032154398897,16.6548231598346
"23",150,0.111032154398897,16.6548231598346
"24",149,0.111032154398897,16.5437910054357
"25",128,0.111032154398897,14.2121157630589
"26",149,0.111032154398897,16.5437910054357
