"","Comp_Type","Init_Weight","Final_Weight"
"1","GOA_LLF_Age_F",1,0.041101991519599
"2","GOA_LLF_Age_M",1,NA
"3","BS_LLS_Age_F",1,0.693802575115666
"4","BS_LLS_Age_M",1,NA
"5","AI_LLS_Age_F",1,1.85862850153479
"6","AI_LLS_Age_M",1,NA
"7","GOA_LLS_Age_F",1,0.296938504017554
"8","GOA_LLS_Age_M",1,NA
"9","JPN_LLS_Age_F",1,0.187631132797307
"10","JPN_LLS_Age_M",1,NA
"11","TF_Len_F",1,0.1412212426371
"12","TF_Len_M",1,NA
"13","JPN_LLS_Len_F",1,0.328445770117099
"14","JPN_LLS_Len_M",1,NA
