"","ISS","Data_Wt","ESS"
"1",34,1.85862850153479,63.1933690521829
"2",44,1.85862850153479,81.7796540675308
"3",41,1.85862850153479,76.2037685629264
"4",38,1.85862850153479,70.6278830583221
"5",41,1.85862850153479,76.2037685629264
"6",42,1.85862850153479,78.0623970644612
"7",39,1.85862850153479,72.4865115598568
"8",30,1.85862850153479,55.7588550460437
"9",37,1.85862850153479,68.7692545567873
"10",33,1.85862850153479,61.3347405506481
"11",43,1.85862850153479,79.921025565996
"12",42,1.85862850153479,78.0623970644612
"13",42,1.85862850153479,78.0623970644612
"14",42,1.85862850153479,78.0623970644612
