"","ISS","Data_Wt","ESS"
"1",28,0.1412212426371,3.95419479383879
"2",24,0.1412212426371,3.38930982329039
"3",22,0.1412212426371,3.10686733801619
"4",40,0.1412212426371,5.64884970548398
"5",26,0.1412212426371,3.67175230856459
"6",37,0.1412212426371,5.22518597757268
"7",38,0.1412212426371,5.36640722020978
"8",35,0.1412212426371,4.94274349229848
"9",32,0.1412212426371,4.51907976438718
"10",34,0.1412212426371,4.80152224966138
"11",40,0.1412212426371,5.64884970548398
"12",41,0.1412212426371,5.79007094812108
"13",37,0.1412212426371,5.22518597757268
"14",38,0.1412212426371,5.36640722020978
"15",32,0.1412212426371,4.51907976438718
"16",41,0.1412212426371,5.79007094812108
"17",47,0.1412212426371,6.63739840394368
"18",41,0.1412212426371,5.79007094812108
"19",100,0.1412212426371,14.12212426371
"20",85,0.1412212426371,12.0038056241535
"21",75,0.1412212426371,10.5915931977825
"22",77,0.1412212426371,10.8740356830567
"23",74,0.1412212426371,10.4503719551454
