"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.116168511038754
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,0.383830788756468
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.135923031544965
"6","JPN_LLS_Age_M",NA,NA
"7","LLF_Len_F",1,0.809672040525497
"8","LLF_Len_M",1,NA
"9","TF_Len_F",1,0.243236336051018
"10","TF_Len_M",1,NA
"11","LLS_Len_F",1,0.526934125207861
"12","LLS_Len_M",1,NA
"13","JPN_LLS_Len_F",1,0.401786509034981
"14","JPN_LLS_Len_M",1,NA
