"","ISS","Data_Wt","ESS"
"1",29,0.342609377473461,9.93567194673037
"2",32,0.342609377473461,10.9635000791508
"3",35,0.342609377473461,11.9913282115711
"4",49,0.342609377473461,16.7878594961996
"5",50,0.342609377473461,17.1304688736731
"6",65,0.342609377473461,22.269609535775
"7",75,0.342609377473461,25.6957033105096
"8",75,0.342609377473461,25.6957033105096
"9",65,0.342609377473461,22.269609535775
"10",70,0.342609377473461,23.9826564231423
"11",68,0.342609377473461,23.2974376681954
"12",53,0.342609377473461,18.1582970060934
"13",49,0.342609377473461,16.7878594961996
"14",53,0.342609377473461,18.1582970060934
"15",54,0.342609377473461,18.5009063835669
"16",52,0.342609377473461,17.81568762862
