"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.121890792350486
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,0.275950843388048
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.173358920857362
"6","JPN_LLS_Age_M",NA,NA
"7","TF_Len_F",1,0.253539642168363
"8","TF_Len_M",1,NA
"9","JPN_LLS_Len_F",1,0.344917785877648
"10","JPN_LLS_Len_M",1,NA
