"","Comp_Type","Init_Weight","Final_Weight"
"1","LLF_Age_F",1,0.800131592590401
"2","LLF_Age_M",NA,NA
"3","LLS_Age_F",1,3.53743665558616
"4","LLS_Age_M",NA,NA
"5","JPN_LLS_Age_F",1,0.643267425933609
"6","JPN_LLS_Age_M",NA,NA
"7","LLF_Len_F",1,3.47686701229739
"8","LLF_Len_M",1,NA
"9","TF_Len_F",1,0.349746281311133
"10","TF_Len_M",1,NA
"11","LLS_Len_F",1,2.28774474225313
"12","LLS_Len_M",1,NA
"13","JPN_LLS_Len_F",1,1.02814338410025
"14","JPN_LLS_Len_M",1,NA
