"","Comp_Type","Init_Weight","Final_Weight"
"1","GOA_LLF_Age_F",1,0.0419909472531505
"2","GOA_LLF_Age_M",1,NA
"3","BS_LLS_Age_F",1,0.515653142373454
"4","BS_LLS_Age_M",1,NA
"5","AI_LLS_Age_F",1,1.91233786814387
"6","AI_LLS_Age_M",1,NA
"7","GOA_LLS_Age_F",1,0.295718341420851
"8","GOA_LLS_Age_M",1,NA
"9","JPN_LLS_Age_F",1,0.176594412456826
"10","JPN_LLS_Age_M",1,NA
"11","TF_Len_F",1,0.144649149404769
"12","TF_Len_M",1,NA
"13","JPN_LLS_Len_F",1,0.335008468641639
"14","JPN_LLS_Len_M",1,NA
